model,tau_up,tau_dn,margin,median_sharpe,geo_equity,avg_trades,total_trades,avg_win_rate
logreg,0.35,0.7,0.12,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.14,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.16,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.18,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.2,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.75,0.0,1.7410696813492845,1.261230020955189,12.10344827586207,351,0.5744104554449382
logreg,0.35,0.75,0.02,1.7410696813492845,1.261230020955189,12.10344827586207,351,0.5744104554449382
logreg,0.35,0.75,0.04,1.7410696813492845,1.261230020955189,12.10344827586207,351,0.5744104554449382
logreg,0.35,0.75,0.06,1.7410696813492845,1.261230020955189,12.10344827586207,351,0.5744104554449382
logreg,0.35,0.75,0.08,1.7410696813492845,1.261230020955189,12.10344827586207,351,0.5744104554449382
logreg,0.35,0.75,0.1,1.7410696813492845,1.261230020955189,12.10344827586207,351,0.5744104554449382
